,ts_code,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
1212,002717.SZ,2717,岭南股份,广东,环境保护,岭南生态文旅股份有限公司,"Lingnan Eco&Culture-Tourism Co., Ltd.",lngf,主板,SZSE,CNY,L,20140219,,S
1213,002718.SZ,2718,友邦吊顶,浙江,其他建材,浙江友邦集成吊顶股份有限公司,"Zhejiang Youpon Integrated Ceiling Co.,Ltd.",ybdd,主板,SZSE,CNY,L,20140128,,N
1214,002719.SZ,2719,麦趣尔,新疆,乳制品,麦趣尔集团股份有限公司,"Maiquer Group Co.,Ltd",mqe,主板,SZSE,CNY,L,20140128,,N
1215,002721.SZ,2721,*ST金一,北京,服饰,北京金一文化发展股份有限公司,"Beijing Kingee Culture Development Co.,Ltd.",stjy,主板,SZSE,CNY,L,20140127,,N
1216,002722.SZ,2722,物产金轮,江苏,纺织机械,物产中大金轮蓝海股份有限公司,"Wuchan Zhongda Geron Co.,Ltd.",wcjl,主板,SZSE,CNY,L,20140128,,N
1217,002723.SZ,2723,小崧股份,广东,家用电器,广东小崧科技股份有限公司,"Kennede Electronics Mfg. Co., Ltd",xsgf,主板,SZSE,CNY,L,20140129,,N
1218,002724.SZ,2724,海洋王,深圳,半导体,海洋王照明科技股份有限公司,"Ocean's King Lighting Science & Technology Co., Ltd.",hyw,主板,SZSE,CNY,L,20141104,,S
1219,002725.SZ,2725,跃岭股份,浙江,汽车配件,浙江跃岭股份有限公司,"Zhejiang Yueling Co.,Ltd.",ylgf,主板,SZSE,CNY,L,20140129,,N
1220,002726.SZ,2726,龙大美食,山东,食品,山东龙大美食股份有限公司,"Shandong Longda Meishi Co.,Ltd.",ldms,主板,SZSE,CNY,L,20140626,,S
1221,002727.SZ,2727,一心堂,云南,医药商业,一心堂药业集团股份有限公司,"Yixintang Pharmaceutical Co., Ltd.",yxt,主板,SZSE,CNY,L,20140702,,S
1222,002728.SZ,2728,特一药业,广东,中成药,特一药业集团股份有限公司,"Teyi Pharmaceutical Group Co.,Ltd",tyyy,主板,SZSE,CNY,L,20140731,,N
1223,002729.SZ,2729,好利科技,福建,元器件,好利来(中国)电子科技股份有限公司,"Hollyland (China) Electronics Technology Corp.,Ltd.",hlkj,主板,SZSE,CNY,L,20140912,,S
1224,002730.SZ,2730,电光科技,浙江,专用机械,电光防爆科技股份有限公司,"Dianguang Explosion-Proof Technology Co., Ltd.",dgkj,主板,SZSE,CNY,L,20141009,,N
1225,002731.SZ,2731,萃华珠宝,辽宁,服饰,沈阳萃华金银珠宝股份有限公司,"Shenyang Cuihua Gold and Silver Jewelry Co., Ltd.",chzb,主板,SZSE,CNY,L,20141104,,N
1226,002732.SZ,2732,燕塘乳业,广东,乳制品,广东燕塘乳业股份有限公司,"Guangdong Yantang Dairy Co.,Ltd.",ytry,主板,SZSE,CNY,L,20141205,,N
1227,002733.SZ,2733,雄韬股份,深圳,电气设备,深圳市雄韬电源科技股份有限公司,"Shenzhen Center Power Tech Co., Ltd",xtgf,主板,SZSE,CNY,L,20141203,,S
1228,002734.SZ,2734,利民股份,江苏,农药化肥,利民控股集团股份有限公司,"Limin Group Co.,Ltd.",lmgf,主板,SZSE,CNY,L,20150127,,N
1229,002735.SZ,2735,王子新材,深圳,塑料,深圳王子新材料股份有限公司,"Shenzhen Prince New Materials Co.,Ltd.",wzxc,主板,SZSE,CNY,L,20141203,,N
1230,002736.SZ,2736,国信证券,深圳,证券,国信证券股份有限公司,"Guosen Securities Co.,Ltd.",gxzq,主板,SZSE,CNY,L,20141229,,S
1231,002737.SZ,2737,葵花药业,黑龙江,中成药,葵花药业集团股份有限公司,"Sunflower Pharmaceutical Group Co.,Ltd",khyy,主板,SZSE,CNY,L,20141230,,S
1232,002738.SZ,2738,中矿资源,北京,小金属,中矿资源集团股份有限公司,"Sinomine Resource Group Co., Ltd.",zkzy,主板,SZSE,CNY,L,20141230,,S
1233,002739.SZ,2739,万达电影,北京,影视音像,万达电影股份有限公司,"Wanda Film Holding Co., Ltd",wddy,主板,SZSE,CNY,L,20150122,,S
1234,002740.SZ,2740,*ST爱迪,福建,服饰,福建省爱迪尔珠宝实业股份有限公司,"Fujian Ideal Jewellery Industrial Co.,Ltd.",stad,主板,SZSE,CNY,L,20150122,,N
1235,002741.SZ,2741,光华科技,广东,化工原料,广东光华科技股份有限公司,"Guangdong Guanghua Sci-Tech Co., Ltd.",ghkj,主板,SZSE,CNY,L,20150216,,S
1236,002742.SZ,2742,ST三圣,重庆,其他建材,重庆三圣实业股份有限公司,"Chongqing Sansheng Industrial Co.,Ltd.",stss,主板,SZSE,CNY,L,20150217,,N
1237,002743.SZ,2743,富煌钢构,安徽,钢加工,安徽富煌钢构股份有限公司,"Anhui Fuhuang Steel Structure Co.,Ltd",fhgg,主板,SZSE,CNY,L,20150217,,N
1238,002745.SZ,2745,木林森,广东,电气设备,木林森股份有限公司,"Mls Co., Ltd.",mls,主板,SZSE,CNY,L,20150217,,S
1239,002746.SZ,2746,仙坛股份,山东,农业综合,山东仙坛股份有限公司,"Shandong Xiantan Co.,Ltd.",xtgf,主板,SZSE,CNY,L,20150216,,S
1240,002747.SZ,2747,埃斯顿,江苏,机械基件,南京埃斯顿自动化股份有限公司,"Estun Automation Co.,Ltd",asd,主板,SZSE,CNY,L,20150320,,S
1241,002748.SZ,2748,世龙实业,江西,化工原料,江西世龙实业股份有限公司,"Jiangxi Selon Industrial Co., Ltd",slsy,主板,SZSE,CNY,L,20150319,,N
1242,002749.SZ,2749,国光股份,四川,农药化肥,四川国光农化股份有限公司,"Sichuan Guoguang Agrochemical Co., Ltd.",gggf,主板,SZSE,CNY,L,20150320,,N
1243,002750.SZ,2750,龙津药业,云南,中成药,昆明龙津药业股份有限公司,"Kunming Longjin Pharmaceutical Co., Ltd.",ljyy,主板,SZSE,CNY,L,20150324,,N
1244,002751.SZ,2751,*ST易尚,深圳,家居用品,深圳市易尚展示股份有限公司,"Shenzhen Esun Display Co., Ltd",stys,主板,SZSE,CNY,L,20150424,,N
1245,002752.SZ,2752,昇兴股份,福建,广告包装,昇兴集团股份有限公司,Sunrise Group Company Limited,sxgf,主板,SZSE,CNY,L,20150422,,S
1246,002753.SZ,2753,永东股份,山西,化工原料,山西永东化工股份有限公司,"Shanxi Yongdong Chemistry Industry Co.,Ltd.",ydgf,主板,SZSE,CNY,L,20150519,,N
1247,002755.SZ,2755,奥赛康,北京,化学制药,北京奥赛康药业股份有限公司,"Beijing Aosaikang Pharmaceutical Co., Ltd.",ask,主板,SZSE,CNY,L,20150515,,S
1248,002756.SZ,2756,永兴材料,浙江,特种钢,永兴特种材料科技股份有限公司,"Yongxing Special Materials Technology Co.,Ltd",yxcl,主板,SZSE,CNY,L,20150515,,S
1249,002757.SZ,2757,南兴股份,广东,专用机械,南兴装备股份有限公司,"Nanxing Machinery Co., Ltd.",nxgf,主板,SZSE,CNY,L,20150527,,N
1250,002758.SZ,2758,浙农股份,浙江,汽车服务,浙农集团股份有限公司,"Zjamp Group Co., Ltd.",zngf,主板,SZSE,CNY,L,20150527,,S
1251,002759.SZ,2759,天际股份,广东,家用电器,天际新能源科技股份有限公司,"Tonze New Energy Technology Co.,Ltd.",tjgf,主板,SZSE,CNY,L,20150528,,S
1252,002760.SZ,2760,凤形股份,江西,机械基件,凤形股份有限公司,"Fengxing Co., Ltd.",fxgf,主板,SZSE,CNY,L,20150611,,N
1253,002761.SZ,2761,浙江建投,浙江,建筑工程,浙江省建设投资集团股份有限公司,"Zhejiang Construction Investment Group Co.,Ltd",zjjt,主板,SZSE,CNY,L,20150610,,S
1254,002762.SZ,2762,金发拉比,广东,服饰,金发拉比妇婴童用品股份有限公司,"Jinfa Labi Maternity & Baby Articles Co., Ltd.",jflb,主板,SZSE,CNY,L,20150610,,N
1255,002763.SZ,2763,汇洁股份,深圳,服饰,深圳汇洁集团股份有限公司,"Shenzhen Huijie Group Co., Ltd.",hjgf,主板,SZSE,CNY,L,20150610,,N
1256,002765.SZ,2765,蓝黛科技,重庆,元器件,蓝黛科技集团股份有限公司,"Landai Technology Group Corp., Ltd.",ldkj,主板,SZSE,CNY,L,20150612,,S
1257,002766.SZ,2766,索菱股份,深圳,汽车配件,深圳市索菱实业股份有限公司,"Shenzhen Soling Industrial Co.,Ltd.",slgf,主板,SZSE,CNY,L,20150611,,N
1258,002767.SZ,2767,先锋电子,浙江,电器仪表,杭州先锋电子技术股份有限公司,"Hangzhou Innover Technology Co.,Ltd.",xfdz,主板,SZSE,CNY,L,20150612,,N
1259,002768.SZ,2768,国恩股份,山东,塑料,青岛国恩科技股份有限公司,"Qingdao Gon Technology Co., Ltd.",gegf,主板,SZSE,CNY,L,20150630,,S
1260,002769.SZ,2769,普路通,深圳,仓储物流,深圳市普路通供应链管理股份有限公司,"Shenzhen Prolto Supply Chain Management Co., Ltd",plt,主板,SZSE,CNY,L,20150629,,N
1261,002771.SZ,2771,真视通,北京,软件服务,北京真视通科技股份有限公司,Beijing Transtrue Technology Inc.,zst,主板,SZSE,CNY,L,20150629,,N
1262,002772.SZ,2772,众兴菌业,甘肃,种植业,天水众兴菌业科技股份有限公司,"Tianshui Zhongxing Bio-Technology Co.,Ltd.",zxjy,主板,SZSE,CNY,L,20150626,,N
1263,002773.SZ,2773,康弘药业,四川,化学制药,成都康弘药业集团股份有限公司,"Chengdu Kanghong Pharmaceutical Group Co., Ltd",khyy,主板,SZSE,CNY,L,20150626,,S
1264,002774.SZ,2774,快意电梯,广东,运输设备,快意电梯股份有限公司,"Ife Elevators Co., Ltd.",kydt,主板,SZSE,CNY,L,20170324,,N
1265,002775.SZ,2775,文科园林,深圳,建筑工程,深圳文科园林股份有限公司,"Shenzhen Wenke Landscape Co.,Ltd.",wkyl,主板,SZSE,CNY,L,20150629,,N
1266,002776.SZ,2776,*ST柏龙,广东,服饰,广东柏堡龙股份有限公司,"Guangdong Bobaolon Co.,Ltd.",stbl,主板,SZSE,CNY,L,20150626,,N
1267,002777.SZ,2777,久远银海,四川,软件服务,四川久远银海软件股份有限公司,"Sichuan Jiuyuan Yinhai Software.Co.,Ltd",jyyh,主板,SZSE,CNY,L,20151231,,S
1268,002778.SZ,2778,中晟高科,江苏,石油加工,江苏中晟高科环境股份有限公司,"Jiangsu Zhongsheng Gaoke Environmental Co.,Ltd.",zsgk,主板,SZSE,CNY,L,20160106,,N
1269,002779.SZ,2779,中坚科技,浙江,农用机械,浙江中坚科技股份有限公司,"Zhejiang Zhongjian Technology Co ,.Ltd",zjkj,主板,SZSE,CNY,L,20151209,,N
1270,002780.SZ,2780,三夫户外,北京,服饰,北京三夫户外用品股份有限公司,"Beijing Sanfo Outdoor Products Co., Ltd",sfhw,主板,SZSE,CNY,L,20151209,,N
1271,002781.SZ,2781,*ST奇信,江西,装修装饰,江西奇信集团股份有限公司,"Jiangxi Qixin Group Co., Ltd.",stqx,主板,SZSE,CNY,L,20151222,,N
1272,002782.SZ,2782,可立克,深圳,电气设备,深圳可立克科技股份有限公司,"Shenzhen Click Technology Co., Ltd.",klk,主板,SZSE,CNY,L,20151222,,S
1273,002783.SZ,2783,凯龙股份,湖北,化工原料,湖北凯龙化工集团股份有限公司,"Hubei Kailong Chemical Group Co.,Ltd",klgf,主板,SZSE,CNY,L,20151209,,N
1274,002785.SZ,2785,万里石,福建,其他建材,厦门万里石股份有限公司,"Xiamen Wanli Stone Stock Co.,Ltd",wls,主板,SZSE,CNY,L,20151223,,S
1275,002786.SZ,2786,银宝山新,深圳,专用机械,深圳市银宝山新科技股份有限公司,"Shenzhen Silver Basis Technology Co.,Ltd.",ybsx,主板,SZSE,CNY,L,20151223,,N
1276,002787.SZ,2787,华源控股,江苏,广告包装,苏州华源控股股份有限公司,"Suzhou Hycan Holdings Co., Ltd.",hykg,主板,SZSE,CNY,L,20151231,,N
1277,002788.SZ,2788,鹭燕医药,福建,医药商业,鹭燕医药股份有限公司,"Luyan Pharma Co.,Ltd",lyyy,主板,SZSE,CNY,L,20160218,,N
1278,002789.SZ,2789,建艺集团,深圳,装修装饰,深圳市建艺装饰集团股份有限公司,"Shenzhen Jianyi Decoration Group Co.,Ltd.",jyjt,主板,SZSE,CNY,L,20160311,,N
1279,002790.SZ,2790,瑞尔特,福建,家居用品,厦门瑞尔特卫浴科技股份有限公司,"Xiamen R&T Plumbing Technology Co.,Ltd.",ret,主板,SZSE,CNY,L,20160308,,N
1280,002791.SZ,2791,坚朗五金,广东,其他建材,广东坚朗五金制品股份有限公司,"Guangdong Kinlong Hardware Products Co.,Ltd.",jlwj,主板,SZSE,CNY,L,20160329,,S
1281,002792.SZ,2792,通宇通讯,广东,通信设备,广东通宇通讯股份有限公司,Tongyu Communication Inc.,tytx,主板,SZSE,CNY,L,20160328,,N
1282,002793.SZ,2793,罗欣药业,浙江,化学制药,罗欣药业集团股份有限公司,"Luoxin Pharmaceuticals Group Stock Co., Ltd.",lxyy,主板,SZSE,CNY,L,20160415,,S
1283,002795.SZ,2795,永和智控,浙江,机械基件,永和流体智控股份有限公司,"Yorhe Fluid Intelligent Control Co., Ltd",yhzk,主板,SZSE,CNY,L,20160428,,N
1284,002796.SZ,2796,世嘉科技,江苏,通信设备,苏州市世嘉科技股份有限公司,Suzhou Shijia Science & Technology Inc.,sjkj,主板,SZSE,CNY,L,20160510,,N
1285,002797.SZ,2797,第一创业,深圳,证券,第一创业证券股份有限公司,"First Capital Securities Co., Ltd.",dycy,主板,SZSE,CNY,L,20160511,,S
1286,002798.SZ,2798,帝欧家居,四川,家居用品,帝欧家居集团股份有限公司,"D&O Home Collection Group Co.,Ltd",dojj,主板,SZSE,CNY,L,20160525,,N
1287,002799.SZ,2799,环球印务,陕西,广告包装,西安环球印务股份有限公司,"Xi'an Global Printing Co.,Ltd",hqyw,主板,SZSE,CNY,L,20160608,,N
1288,002800.SZ,2800,ST天顺,新疆,仓储物流,新疆天顺供应链股份有限公司,"Xinjiang Tianshun Supply Chain Co.,Ltd.",stts,主板,SZSE,CNY,L,20160530,,N
1289,002801.SZ,2801,微光股份,浙江,电气设备,杭州微光电子股份有限公司,"Hangzhou Weiguang Electronic Co.,Ltd.",wggf,主板,SZSE,CNY,L,20160622,,S
1290,002802.SZ,2802,洪汇新材,江苏,化工原料,无锡洪汇新材料科技股份有限公司,"Wuxi Honghui New Materials Technology Co.,Ltd",hhxc,主板,SZSE,CNY,L,20160629,,N
1291,002803.SZ,2803,吉宏股份,福建,互联网,厦门吉宏科技股份有限公司,"Xiamen Jihong Technology Co.,Ltd",jhgf,主板,SZSE,CNY,L,20160712,,S
1292,002805.SZ,2805,丰元股份,山东,电气设备,山东丰元化学股份有限公司,"Shandong Fengyuan Chemical Co.,Ltd.",fygf,主板,SZSE,CNY,L,20160707,,S
1293,002806.SZ,2806,华锋股份,广东,铝,广东华锋新能源科技股份有限公司,"Guangdong Huafeng New Energy Technology Co.,Ltd.",hfgf,主板,SZSE,CNY,L,20160726,,N
1294,002807.SZ,2807,江阴银行,江苏,银行,江苏江阴农村商业银行股份有限公司,"Jiangsu Jiangyin Rural Commercial Bank Co.,Ltd.",jyyh,主板,SZSE,CNY,L,20160902,,S
1295,002808.SZ,2808,ST恒久,江苏,元器件,苏州恒久光电科技股份有限公司,Suzhou Goldengreen Technologies Ltd.,sthj,主板,SZSE,CNY,L,20160812,,N
1296,002809.SZ,2809,红墙股份,广东,化工原料,广东红墙新材料股份有限公司,"Guangdong Redwall New Materials Co., Ltd.",hqgf,主板,SZSE,CNY,L,20160823,,N
1297,002810.SZ,2810,山东赫达,山东,化工原料,山东赫达集团股份有限公司,"Shandong Head Group Co.,Ltd.",sdhd,主板,SZSE,CNY,L,20160826,,S
1298,002811.SZ,2811,郑中设计,深圳,装修装饰,深圳市郑中设计股份有限公司,"Shenzhen Cheng Chung Design Co.,Ltd.",zzsj,主板,SZSE,CNY,L,20160908,,N
1299,002812.SZ,2812,恩捷股份,云南,电气设备,云南恩捷新材料股份有限公司,"Yunnan Energy New Material Co.,Ltd.",ejgf,主板,SZSE,CNY,L,20160914,,S
1300,002813.SZ,2813,路畅科技,深圳,汽车配件,深圳市路畅科技股份有限公司,"Shenzhen Roadrover Technology Co., Ltd",lckj,主板,SZSE,CNY,L,20161012,,N
1301,002815.SZ,2815,崇达技术,深圳,元器件,崇达技术股份有限公司,"Suntak Technology Co.,Ltd.",cdjs,主板,SZSE,CNY,L,20161012,,S
1302,002816.SZ,2816,*ST和科,深圳,专用机械,深圳市和科达精密清洗设备股份有限公司,"Shenzhen Hekeda Precision Cleaning Equipment Co., Ltd.",sthk,主板,SZSE,CNY,L,20161025,,N
1303,002817.SZ,2817,黄山胶囊,安徽,化学制药,安徽黄山胶囊股份有限公司,"Anhui Huangshan Capsule Co.,Ltd.",hsjn,主板,SZSE,CNY,L,20161025,,N
1304,002818.SZ,2818,富森美,四川,其他商业,成都富森美家居股份有限公司,"Chengdu Fusen Noble-House Industrial Co.,Ltd.",fsm,主板,SZSE,CNY,L,20161109,,S
1305,002819.SZ,2819,东方中科,北京,电器仪表,北京东方中科集成科技股份有限公司,"Beijing Oriental Jicheng  Co., Ltd.",dfzk,主板,SZSE,CNY,L,20161111,,S
1306,002820.SZ,2820,桂发祥,天津,食品,天津桂发祥十八街麻花食品股份有限公司,"Tianjin Guifaxiang 18th Street Mahua Food Co., Ltd.",gfx,主板,SZSE,CNY,L,20161118,,N
1307,002821.SZ,2821,凯莱英,天津,生物制药,凯莱英医药集团(天津)股份有限公司,"Asymchem Laboratories (Tianjin) Co., Ltd.",kly,主板,SZSE,CNY,L,20161118,,S
1308,002822.SZ,2822,中装建设,深圳,装修装饰,深圳市中装建设集团股份有限公司,"Shenzhen Zhongzhuang Construction Group Co.,Ltd",zzjs,主板,SZSE,CNY,L,20161129,,N
1309,002823.SZ,2823,凯中精密,深圳,机械基件,深圳市凯中精密技术股份有限公司,"Shenzhen Kaizhong Precision Technology Co.,Ltd.",kzjm,主板,SZSE,CNY,L,20161124,,N
1310,002824.SZ,2824,和胜股份,广东,铝,广东和胜工业铝材股份有限公司,"Guangdong Hoshion Industrial Aluminium Co., Ltd.",hsgf,主板,SZSE,CNY,L,20170112,,S
1311,002825.SZ,2825,纳尔股份,上海,化工原料,上海纳尔实业股份有限公司,"Shanghai Nar Industrial Co., Ltd.",negf,主板,SZSE,CNY,L,20161129,,N
1312,002826.SZ,2826,易明医药,西藏,化学制药,西藏易明西雅医药科技股份有限公司,Tibet Aim Pharm.Inc.,ymyy,主板,SZSE,CNY,L,20161209,,N
1313,002827.SZ,2827,高争民爆,西藏,化工原料,西藏高争民爆股份有限公司,"Tibet Gaozheng Explosive Co,Ltd",gzmb,主板,SZSE,CNY,L,20161209,,N
1314,002828.SZ,2828,贝肯能源,新疆,石油开采,新疆贝肯能源工程股份有限公司,"Xinjiang Beiken Energy Engineering Co.,Ltd.",bkny,主板,SZSE,CNY,L,20161208,,N
1315,002829.SZ,2829,星网宇达,北京,航空,北京星网宇达科技股份有限公司,"Beijing Starneto Technology Co.,Ltd.",xwyd,主板,SZSE,CNY,L,20161213,,S
1316,002830.SZ,2830,名雕股份,深圳,装修装饰,深圳市名雕装饰股份有限公司,"Shenzhen Mingdiao Decoration Co., Ltd.",mdgf,主板,SZSE,CNY,L,20161213,,N
1317,002831.SZ,2831,裕同科技,深圳,广告包装,深圳市裕同包装科技股份有限公司,"Shenzhen Yuto Packaging Technology Co.,Ltd.",ytkj,主板,SZSE,CNY,L,20161216,,S
1318,002832.SZ,2832,比音勒芬,广东,服饰,比音勒芬服饰股份有限公司,"Biem.L.Fdlkk Garment Co.,Ltd.",bylf,主板,SZSE,CNY,L,20161223,,S
1319,002833.SZ,2833,弘亚数控,广东,专用机械,广州弘亚数控机械股份有限公司,"Guangzhou Kdt Machinery Co.,Ltd.",hysk,主板,SZSE,CNY,L,20161228,,S
1320,002835.SZ,2835,同为股份,深圳,IT设备,深圳市同为数码科技股份有限公司,"Shenzhen Tvt Digital Technology Co.,Ltd.",twgf,主板,SZSE,CNY,L,20161228,,N
1321,002836.SZ,2836,新宏泽,广东,广告包装,广东新宏泽包装股份有限公司,"Guangdong New Grand Long Packing Co.,Ltd.",xhz,主板,SZSE,CNY,L,20161229,,N
1322,002837.SZ,2837,英维克,深圳,专用机械,深圳市英维克科技股份有限公司,"Shenzhen Envicool Technology Co.,Ltd.",ywk,主板,SZSE,CNY,L,20161229,,S
1323,002838.SZ,2838,道恩股份,山东,塑料,山东道恩高分子材料股份有限公司,"Shandong Dawn Polymer Co.,Ltd.",degf,主板,SZSE,CNY,L,20170106,,S
1324,002839.SZ,2839,张家港行,江苏,银行,江苏张家港农村商业银行股份有限公司,"Jiangsu Zhangjiagang Rural Commercial Bank Co.,Ltd",zjgh,主板,SZSE,CNY,L,20170124,,S
1325,002840.SZ,2840,华统股份,浙江,食品,浙江华统肉制品股份有限公司,"Zhejiang Huatong Meat Products Co., Ltd.",htgf,主板,SZSE,CNY,L,20170110,,S
1326,002841.SZ,2841,视源股份,广东,元器件,广州视源电子科技股份有限公司,Guangzhou Shiyuan Electronic Technology Company Limited,sygf,主板,SZSE,CNY,L,20170119,,S
1327,002842.SZ,2842,翔鹭钨业,广东,小金属,广东翔鹭钨业股份有限公司,"Guangdong Xianglu Tungsten Co., Ltd.",xlwy,主板,SZSE,CNY,L,20170119,,N
1328,002843.SZ,2843,泰嘉股份,湖南,钢加工,湖南泰嘉新材料科技股份有限公司,"Bichamp Cutting Technology (Hunan)Co.,Ltd.",tjgf,主板,SZSE,CNY,L,20170120,,N
1329,002845.SZ,2845,同兴达,深圳,元器件,深圳同兴达科技股份有限公司,"Shenzhen Txd Technology Co.,Ltd.",txd,主板,SZSE,CNY,L,20170125,,N
1330,002846.SZ,2846,英联股份,广东,广告包装,广东英联包装股份有限公司,"Guangdong Enpack Packaging Co.,Ltd.",ylgf,主板,SZSE,CNY,L,20170207,,N
1331,002847.SZ,2847,盐津铺子,湖南,食品,盐津铺子食品股份有限公司,"Yanker Shop Food Co.,Ltd",yjpz,主板,SZSE,CNY,L,20170208,,S
1332,002848.SZ,2848,高斯贝尔,湖南,家用电器,高斯贝尔数码科技股份有限公司,"Gospell Digital Technology Co., Ltd.",gsbe,主板,SZSE,CNY,L,20170213,,N
1333,002849.SZ,2849,威星智能,浙江,电器仪表,浙江威星智能仪表股份有限公司,"Zhejiang Viewshine Intelligent Meter Co.,Ltd",wxzn,主板,SZSE,CNY,L,20170217,,N
